userId,movieId,rating,timestamp
101,1214,3.5,1292402444
30,3713,5.0,960818373
388,5013,5.0,1027090728
165,2018,3.0,1111982351
547,55765,3.0,1270485127
503,72998,3.5,1432367086
463,1210,5.0,1049913035
11,48516,5.0,1391658450
219,1020,5.0,974496397
624,5250,4.0,1019125920
529,3110,3.0,959966428
626,2581,4.0,974769446
306,1185,4.0,939815026
102,1283,5.0,956591636
496,350,4.0,834060194
610,5617,3.5,1348595917
596,6016,5.0,1138660279
292,588,4.0,1140049852
75,3020,3.0,1143048565
668,4012,3.0,993613196
380,4889,3.0,1008006336
134,1041,4.5,1361245448
393,1387,4.0,1058471697
200,30812,2.5,1438021386
90,1584,5.0,876288017
461,1678,2.5,1093224465
97,750,4.0,1460342344
380,92234,2.5,1354053596
430,587,4.0,1172908831
213,648,3.0,1462634392
388,1302,4.0,946527808
105,1198,4.0,1085579138
295,163,4.5,1100129334
431,4701,3.5,1140455515
501,8360,4.0,1283138214
262,73321,2.5,1449619585
140,2059,4.5,1398068475
248,4842,4.0,1031528526
34,1250,4.0,973746543
580,1377,3.5,1167159316
660,86298,4.0,1436683204
346,2968,5.0,1044651937
265,1207,4.0,960055822
376,3330,4.0,974427251
609,1563,5.0,1029869914
72,74458,3.0,1461784053
580,3916,4.0,1167160475
359,30707,3.0,1339234586
60,173,3.5,1125828860
103,1676,4.0,1117482082
607,2193,4.5,1118248163
519,8464,2.0,1469182047
333,8360,4.0,1441198895
561,2396,3.5,1172695696
648,1580,1.5,1138477860
56,2746,5.0,1467003490
468,53550,3.0,1296199702
433,1777,3.5,1417930948
615,71464,4.0,1408779807
230,94959,4.0,1424846943
624,118924,3.0,1455983626
333,74787,3.0,1441198229
505,3200,3.5,1340406194
242,440,5.0,956682934
587,6056,4.0,1118713876
213,2078,2.0,1462638376
427,68157,4.0,1262228528
362,27821,3.5,1218566855
251,4701,4.0,1476550634
21,1327,3.0,853853725
294,2876,3.0,1048537634
254,207,3.0,845157589
380,33615,2.5,1150651050
431,41,5.0,1165548141
537,457,4.0,879502957
15,2581,1.0,1033344897
344,1219,3.0,850728472
318,704,5.0,862903068
176,8972,3.0,1341055400
195,2616,3.0,975418973
34,198,3.0,973747709
262,1350,3.0,1433902595
505,45517,3.5,1340415095
580,435,2.5,1167158760
564,239,5.0,974790987
212,4973,3.5,1218399180
195,788,1.0,975416589
562,34162,4.0,1167427609
261,380,3.5,1101665523
354,594,3.0,846062554
195,2402,1.0,975419204
15,4321,2.0,997939193
21,1198,5.0,853847813
380,7317,3.5,1086806729
227,2389,5.0,913134321
163,1210,4.0,1390766848
412,337,2.0,993088545
446,87232,5.0,1436621036
510,1201,4.0,952820447
497,2762,4.0,939766567
72,68157,3.5,1461783955
537,800,5.0,879502806
607,2100,3.5,1118247706
531,41997,1.5,1240731069
151,296,5.0,847296586
522,68157,4.5,1391349982
138,95510,0.5,1440380709
102,147,4.0,957894564
391,728,5.0,891532936
245,457,5.0,1011319080
72,97938,3.0,1461784588
439,1081,4.0,1041115325
240,3097,4.0,1098943036
199,85022,3.5,1309194439
294,3612,5.0,1047071337
487,480,4.0,832838322
59,367,1.5,1144756051
294,8916,4.0,1155576725
433,2712,5.0,1417930862
165,593,3.0,1111480609
547,101850,5.0,1366208866
102,3163,4.0,956590956
294,457,3.5,1159991613
23,5810,4.0,1148669981
665,2282,1.0,993346524
20,58299,3.5,1224043018
518,2863,3.0,945362183
81,45000,4.0,1307180335
382,96821,2.0,1371780679
615,27660,4.0,1463685880
575,1459,5.0,1012595616
21,1372,3.0,853851257
463,4487,2.0,1050499912
452,30749,4.0,1133734809
19,357,5.0,855193770
577,368,4.0,1111551385
384,6539,4.5,1153155499
518,2002,3.0,945364997
165,919,3.5,1111482179
122,380,1.0,832772925
461,818,2.0,1090908766
626,1197,4.0,974770141
596,4011,4.5,1138659454
363,919,5.0,942345138
248,3072,5.0,1031527590
405,6213,4.0,1061358320
586,260,3.0,1214234111
380,55267,2.5,1234671646
102,2917,4.0,956600002
220,481,4.0,970501625
43,2144,3.0,974768999
207,673,0.5,1258439834
584,50872,5.0,1271763067
423,3037,4.0,1353691308
324,38499,4.0,1451525745
472,1147,5.0,939049553
456,5618,4.0,1432308293
80,105,3.0,844860062
547,3096,3.0,1126235904
613,745,4.5,1208297909
311,2312,3.5,1094585622
452,2379,0.5,1077114268
398,2134,4.0,978407360
559,2423,4.0,917732299
574,3000,3.0,1232914867
165,1032,3.0,1111982266
529,95558,4.5,1346947165
102,2110,3.0,958248471
346,4874,2.0,1044652069
294,8879,4.0,1102110456
211,1625,4.0,1460811844
543,852,5.0,866931789
52,2396,4.0,1231766442
129,3744,3.0,965328416
361,107,4.0,864051423
652,116660,4.0,1442085327
352,2959,4.5,1420521184
270,120466,2.5,1469278481
163,106489,4.0,1390767502
430,1073,4.0,1172908513
17,2959,5.0,1127469609
466,2687,5.0,944979024
405,1201,3.5,1061357282
522,50,3.0,1391346849
324,98809,3.0,1451528732
607,3896,4.5,1148588127
119,1876,3.0,913050997
48,73881,4.0,1317277178
491,1392,3.0,940796903
665,3004,1.0,993346847
642,933,4.0,881526314
371,4306,4.0,1462746350
614,1594,5.0,1010620243
361,9,3.0,864051357
561,733,4.0,1172695602
21,1173,5.0,853852208
30,1283,4.0,948166855
580,410,2.5,1165900566
5,1485,4.5,1163374608
587,2917,4.5,1112034877
152,34542,3.0,1335901666
529,3608,4.0,960087119
380,2028,5.0,949368545
520,8360,1.5,1142028555
647,70,3.0,947292818
664,1079,2.5,1393890305
118,36,4.0,950154206
624,6936,3.5,1388070781
254,235,4.0,845157419
19,1282,4.0,855191846
95,1389,4.0,1016317140
213,61323,0.5,1462640709
150,3798,2.5,1114309035
102,3067,4.0,956591576
216,8622,5.0,1095792402
294,8636,3.5,1119923345
624,93563,1.5,1367780373
358,1272,5.0,957535373
529,5385,4.0,1366600969
15,6025,3.0,1046209643
148,1676,3.5,1059604059
30,5857,1.0,1036367914
75,7254,4.0,1143048629
529,3244,3.0,960052771
73,50794,2.5,1256030870
487,422,4.0,832839099
15,2387,3.5,1465880711
176,81845,5.0,1340714943
187,8981,5.0,1230361237
200,91542,4.5,1437933877
497,2145,4.0,940364087
212,8943,3.5,1218402046
627,55577,4.0,1201379548
627,2640,4.0,1201382045
461,4148,3.0,1090908150
545,2333,4.0,938567835
213,78893,2.0,1462636841
412,3751,3.0,993087309
558,3897,5.0,987266889
96,2908,4.0,1223256372
253,1246,4.5,1215831652
78,588,3.5,1274050785
15,159093,1.0,1465793091
665,364,5.0,992909069
93,59615,2.5,1304993120
547,5377,4.0,1031664102
461,3723,3.0,1090909119
580,1213,3.5,1165899864
621,2073,3.5,1116477344
17,1333,2.0,1127470062
151,160,3.0,847296891
641,380,4.0,834636219
353,5400,2.0,1142770530
199,56169,4.0,1214654123
185,353,5.0,1003525185
358,3247,3.0,957534713
580,2394,2.5,1273517919
419,1641,4.5,1110050097
483,60040,5.0,1465387593
195,1230,4.0,976287942
463,2470,3.0,1051711987
57,1422,3.0,907762885
457,7026,2.0,1471386469
564,282,4.0,974843182
72,53519,3.5,1464723990
605,2759,1.0,980176678
452,4109,1.0,989111285
312,608,5.0,959932532
18,802,4.0,856007219
461,2001,3.0,1091959030
409,21,5.0,828212412
350,2683,4.0,1003179386
585,334,4.0,975365311
189,2719,1.0,968093085
88,1917,3.0,1239764540
544,40278,4.5,1441130082
533,1371,3.0,965315212
56,74275,4.0,1467004483
457,3255,2.5,1471387511
533,361,4.0,965318474
380,1474,2.0,951715390
220,434,3.0,970504395
30,165,4.0,948141601
420,945,4.0,892820363
564,1969,4.0,974709734
550,1219,4.0,943375684
23,539,2.5,1148729848
195,2599,3.0,976288143
461,318,5.0,1091067335
207,1597,3.5,1258439804
78,356,5.0,1274050745
56,480,4.0,1467004830
648,40819,4.0,1152229107
624,7319,3.0,1145127030
119,2686,4.0,959734646
570,59501,3.5,1475783807
353,47997,3.0,1218607933
73,1674,3.5,1457597070
580,3396,4.0,1220647149
220,898,5.0,983223766
4,2161,5.0,949896070
547,3102,3.5,1053171944
423,44191,3.0,1353700450
580,30707,4.5,1245424226
562,33004,4.0,1167428013
624,103384,1.0,1406660742
294,6709,3.5,1106700618
518,3048,3.0,945365627
118,2186,5.0,951009370
199,1200,5.0,1240236332
165,524,3.0,1111982109
482,2654,5.0,949292196
390,849,3.0,867073883
232,2096,5.0,955088735
423,2723,3.5,1353690018
621,4306,4.0,1116476674
520,1097,3.5,1143504862
547,357,4.5,1175959289
208,94959,3.0,1407896565
450,112552,4.0,1449349696
4,2174,5.0,949896070
509,527,5.0,939339943
279,587,5.0,838231729
262,5853,2.5,1433901338
514,593,4.0,853893788
149,89745,2.0,1436922387
518,2722,4.0,945368401
475,30812,3.5,1447072075
56,94959,4.0,1473802027
134,592,4.0,1361245665
20,780,5.0,1238729772
46,26614,5.0,1366391584
624,474,4.0,1019124231
609,5395,1.0,1029869716
42,1370,3.5,1473258346
188,671,3.0,841064493
505,2641,3.0,1340414434
475,64957,3.0,1447072597
463,296,3.0,1049913527
270,7361,4.5,1469305960
51,2699,4.0,974728936
293,1197,5.0,1064615292
292,2918,4.5,1140049813
472,7,2.0,944321656
408,1345,3.0,933118344
466,2245,3.0,945836576
15,3785,4.0,997937822
471,2409,4.0,1239658941
547,780,3.5,1076209233
394,6125,4.5,1297604675
73,3471,3.0,1264493967
194,339,4.0,848098310
394,33760,3.5,1297549423
382,2572,3.0,1371786902
547,3160,4.0,974778541
442,344,4.0,1227968833
103,3793,4.0,1117403280
655,1261,5.0,1470071454
242,1721,5.0,956683881
468,1265,3.5,1296195618
581,4445,0.5,1259725946
584,76251,4.0,1273563486
73,71057,3.0,1263197192
236,8507,4.0,1109967707
119,3977,3.0,989622945
577,480,4.0,1111475117
559,2294,3.0,917730910
177,608,5.0,907380653
58,1200,4.0,961127834
86,1,3.0,848161799
23,224,4.0,1148729797
165,802,2.5,1111482731
212,8998,3.5,1228797119
262,6609,2.5,1433902734
634,1293,3.0,1309492274
481,37741,4.0,1437002749
547,8623,2.5,1094520159
273,150,3.5,1466946012
452,3006,4.0,1002940311
262,4552,4.0,1434332315
30,928,5.0,945123334
40,99114,4.0,1466993108
200,2959,4.0,1438019521
273,1907,4.5,1466945943
505,1210,3.5,1340406273
580,3676,3.5,1165292097
287,1018,4.5,1470168987
56,1089,4.0,1467003138
564,2051,4.0,974838134
292,4963,4.5,1140050181
354,552,3.0,846062674
654,1374,5.0,1145389547
285,2138,3.0,965089222
550,2580,4.0,943373101
552,508,3.0,846647020
212,592,3.0,1218403706
518,2978,5.0,945365440
119,203,3.0,913050333
270,7254,2.5,1469306080
624,71211,3.0,1292088078
380,6708,4.0,1153282677
177,593,5.0,907380682
547,25874,3.0,1273878058
239,3544,4.0,991860909
380,2706,4.0,949371991
585,1544,2.0,975361927
664,3996,4.0,1362421741
251,66097,2.0,1476555047
529,448,4.0,959964880
509,457,4.0,939471744
598,589,4.0,1057555099
157,6874,3.5,1323617840
472,2628,4.0,939049777
624,109673,1.5,1430653744
2,500,4.0,835355731
518,361,4.0,945361906
569,1035,5.0,965070490
15,8636,3.0,1093027850
553,119141,5.0,1423011435
529,1,4.0,959965342
157,31364,4.0,1291644715
292,3556,3.5,1140050624
652,5812,4.0,1440265513
468,5914,4.5,1296202530
518,1460,4.0,945365440
268,2313,3.5,1314911350
48,68945,3.5,1405650223
243,1527,4.0,1094220786
22,4896,3.5,1131662103
481,79132,4.0,1437001145
313,8984,3.5,1105353776
17,2010,5.0,1127470918
527,1240,3.0,1281234236
614,1411,5.0,1003254157
518,22,4.0,945367938
468,1120,2.5,1296197182
195,235,4.0,976288515
195,3988,3.0,978700199
363,2054,3.0,942347119
285,2378,1.0,965092522
30,1104,4.0,952885531
175,2791,4.0,1052884134
380,34405,4.5,1157857147
226,37853,3.5,1243762823
83,8493,5.0,1156206979
564,105,4.0,974716299
95,2717,4.0,1016317818
240,1288,4.0,1098940479
208,111362,4.5,1402255071
491,2770,4.0,940795198
509,1569,1.0,939329651
562,5989,4.0,1167427195
242,1912,4.0,956683785
580,159,4.0,1156128494
198,912,5.0,1068822904
68,586,3.5,1219477374
19,2019,3.0,855192254
362,1220,4.0,1226330599
48,778,4.5,1305605614
500,39,2.5,1228946243
285,63,2.0,965093034
367,490,4.0,967059919
561,208,2.5,1172696710
200,129354,4.0,1457720823
258,3478,3.0,955313185
213,1422,4.5,1462635638
385,17,3.0,836679381
422,745,5.0,980859598
575,2470,3.0,1012592163
37,4054,3.0,981307823
12,3474,4.0,955407153
518,1025,4.0,945369243
574,52722,2.5,1232811063
430,3342,5.0,1111579535
30,3039,4.0,945115864
324,6863,4.0,1451528318
143,4308,4.5,1149652281
497,2262,2.0,940364087
388,72,5.0,946523596
160,1784,4.0,974256588
554,2971,4.0,1012753507
22,1270,4.0,1131663366
608,908,5.0,939361917
380,96655,4.0,1392506399
304,296,5.0,1352655265
564,1355,1.0,974844684
294,2058,3.0,1071696303
195,3702,3.0,975417183
518,2459,1.0,945367064
514,230,3.0,853895684
547,6062,3.5,1079841149
417,1304,4.0,1112466724
598,1704,4.0,1008571627
384,6188,3.0,1153501330
580,288,4.5,1165900133
328,6239,3.0,1147998690
268,1639,3.5,1314896721
22,3868,4.0,1131664598
73,58975,2.5,1435472881
1,2193,2.0,1260759198
189,1270,4.0,968092318
15,3996,5.0,997937413
73,54648,3.0,1255503405
205,31221,2.5,1442152533
624,376,3.0,1019124675
250,33679,4.0,1469807465
306,2598,1.0,944478788
19,1242,5.0,855191882
253,953,3.5,1215831872
44,32,3.0,858707138
386,380,2.0,1047028703
312,923,3.0,959932486
388,7143,2.5,1072682126
468,6378,2.0,1296197196
641,289,4.0,841551362
205,2916,4.5,1442890270
316,3755,2.5,1460822903
36,412,5.0,847057626
564,1286,4.0,974842576
498,3033,5.0,1166907929
457,4235,3.5,1471384544
580,3986,3.0,1246034723
427,4056,4.0,983550847
564,2021,3.0,974715258
15,2579,2.5,1054449822
665,62,3.0,995233543
306,1983,2.0,956082230
426,1097,3.5,1214634258
232,2528,4.0,955087200
533,3451,4.0,965317774
387,2804,5.0,974670874
213,51575,2.5,1462636757
624,55768,3.5,1234617873
48,4270,3.0,1322167807
442,141,4.5,1227969028
268,4767,3.0,1314890351
623,2571,4.5,1225256068
185,260,3.0,1003523818
220,1100,1.0,970501845
254,48,1.0,845157516
564,818,4.0,974838390
486,1884,4.5,1464121132
243,1407,3.0,1094220765
230,2959,4.5,1424846881
205,5418,3.0,1442887018
5,277,4.5,1163373208
186,4238,2.5,1276205604
111,783,1.5,1097429183
536,344,5.0,829471719
405,260,5.0,1097697526
291,8341,5.0,1111488865
547,1411,5.0,974809897
339,132796,3.5,1446664308
530,1416,4.0,880081400
213,60937,3.5,1462636740
194,95,3.0,848098479
23,8507,3.5,1148777848
658,588,5.0,941489662
475,4718,2.0,1447072292
654,2795,4.5,1145389765
42,1721,4.0,1473258371
477,65982,3.5,1329273959
564,3388,3.0,974837584
130,7153,5.0,1138985455
380,293,4.0,1048092878
525,2023,5.0,1024928582
412,4069,3.0,993087383
605,1196,3.0,980176990
95,1377,4.0,1025556197
580,69844,4.0,1248439806
639,371,4.0,832765045
564,2090,4.0,974790534
130,2791,3.0,1138999531
530,1210,5.0,880081286
9,47,3.0,938628897
153,4367,4.0,1046739002
456,5418,3.0,1432308218
201,2687,4.0,1110498475
574,59784,4.0,1232914491
142,3534,3.0,997097461
518,1614,3.0,945363877
463,50,5.0,1049913552
549,750,5.0,1268783177
251,8371,5.0,1476550618
653,3176,4.0,948159125
95,1370,4.0,1025556197
574,6595,3.0,1232914853
270,58559,4.5,1469278297
77,7236,4.0,1163277648
220,2959,4.0,975871618
452,4571,3.0,1008974990
475,33166,3.0,1447072266
547,1856,2.5,1053173023
295,3147,5.0,1112544540
468,2871,3.0,1296189296
488,1918,3.0,1308938700
316,88140,4.5,1460822737
505,8228,3.0,1340404829
313,5026,3.0,1105354195
48,3968,3.0,1319748211
378,64957,3.0,1443625801
187,3186,4.0,1228071787
380,1225,5.0,1133970781
187,59022,3.0,1233449888
311,252,1.5,1062015609
460,585,4.0,1072838640
240,1035,4.0,1100891607
345,3949,4.5,1106949037
75,2300,4.0,1165596884
55,95,3.0,855926941
291,2890,4.0,1111489373
275,71535,4.0,1345335907
458,736,3.0,1365115778
285,1388,3.0,965089638
596,47,4.0,1138659444
234,1009,2.5,1213808119
584,3285,2.5,1271763721
220,2054,1.0,970517626
353,2,2.0,1114172641
624,89427,1.5,1354367391
390,541,3.0,867076243
19,748,3.0,855190290
105,6807,4.0,1085579346
19,916,5.0,855192773
518,1029,4.0,945369243
19,110,3.0,855193530
200,4681,4.0,1437934282
67,272,5.0,854715905
105,3946,2.0,1086094164
624,59369,2.5,1476562414
402,90746,4.0,1462946211
560,480,4.0,1452849333
212,8529,3.5,1218402992
316,4306,3.5,1460822966
463,4478,4.0,1051711789
624,3248,2.0,1019132117
534,480,3.0,973375745
97,1198,3.5,1460342334
318,1429,5.0,862903267
468,3450,2.5,1296198336
599,79132,3.5,1329891603
353,54503,3.5,1208220517
461,356,4.0,1091958405
505,914,3.0,1340409023
235,339,3.0,1111558147
457,102686,1.5,1471385518
10,2826,5.0,942766109
380,5945,2.5,1070843893
645,5810,4.0,1053420726
224,85,4.0,828213150
518,3108,3.0,945361230
188,485,4.0,841064541
518,1005,3.0,945365298
402,2335,4.5,1462953671
380,4220,4.0,1199154794
460,3253,3.5,1072836787
550,2058,4.0,942669848
81,7265,3.5,1307180420
547,927,5.0,974780614
306,420,4.0,939716406
313,4993,4.5,1101033172
312,1923,2.0,959933584
232,3425,3.0,955094314
547,3996,4.0,1131635315
405,5193,5.0,1097696326
157,8861,2.0,1291598416
69,1968,4.5,1366831711
150,227,2.5,1114307190
105,2763,3.0,1086094859
547,2085,3.0,1199391583
345,2571,4.5,1106948524
640,14,2.0,860951181
526,4720,4.0,1428640860
306,1354,3.0,939722894
283,587,3.5,1114998124
509,1245,5.0,939325873
288,595,3.0,845862175
73,128360,4.5,1460517538
122,529,4.0,832773302
509,1501,3.0,940016432
603,1517,5.0,868481695
243,2115,4.0,1094224446
125,150,4.5,1269734153
234,2501,4.0,1213849910
118,3724,4.0,964408813
9,2501,4.0,938628966
373,2303,4.0,939235173
281,6986,4.5,1113684563
563,1704,4.0,1405772331
545,497,4.0,938568260
419,50,4.0,1110050211
60,7387,4.5,1125829007
417,780,4.0,1112672278
165,216,3.5,1111981940
605,1955,3.0,980196063
452,1704,5.0,976425267
424,910,3.5,1088826602
425,2959,3.0,1112383533
457,6338,1.5,1471385573
387,1225,3.0,974670914
445,2380,3.5,1360005633
574,5459,3.0,1232811068
30,581,3.0,945276726
562,4499,4.0,1167428513
41,2105,5.0,1093886731
287,111364,3.5,1469161843
196,3483,3.0,958511889
73,41997,4.0,1255503794
124,7360,3.0,1147861916
312,206,5.0,959938850
367,2716,2.5,1128633056
467,3125,5.0,945642255
659,1356,4.0,848903148
22,8798,3.0,1131663440
475,68791,2.0,1447239766
373,1962,3.0,939037615
248,750,5.0,1031528009
77,2706,3.5,1163125798
165,4370,1.0,1111982123
581,750,0.5,1259725846
630,1270,3.0,1443807707
564,2315,5.0,974709044
402,7346,3.5,1443393908
537,918,4.0,879507224
58,1019,4.0,961127522
275,72226,5.0,1345335873
547,75813,2.5,1312689922
665,2750,3.0,993179879
518,2380,2.0,945365573
598,1297,3.0,1008571242
466,2396,5.0,944897726
12,2959,4.0,968045407
139,2712,2.0,1066860605
195,380,3.0,975418616
537,1307,4.0,879503028
423,110,3.5,1353690717
299,968,4.0,1344427549
73,4443,4.0,1457596520
50,440,4.0,847412711
148,2085,4.0,1059604267
587,5995,4.5,1122546371
665,2087,5.0,992909129
388,27846,3.5,1154063228
468,30707,3.0,1296197388
73,4239,4.5,1255503937
263,674,2.0,1117844192
430,43871,3.5,1148090865
492,1131,4.0,898110674
195,3135,3.0,977755569
475,5266,2.0,1447255416
428,329,2.5,1304136644
394,6874,4.0,1298379035
434,778,4.0,886373053
564,1526,3.0,974837853
360,2391,3.0,967345208
461,785,4.0,1091049726
471,3638,4.5,1239658271
77,593,3.0,1163013328
133,4993,0.5,1416152056
105,4557,3.0,1085580993
17,1240,3.0,1127474779
165,1059,4.0,1111612225
220,595,4.0,975512038
654,2470,4.0,1145392435
176,97304,3.5,1378384885
346,3159,1.0,1044652322
388,3993,3.0,991606947
308,802,5.0,854376248
654,3254,4.0,1145393760
468,1729,3.0,1296196742
467,608,5.0,939063829
358,2738,2.0,957480704
253,1265,4.5,1215831226
270,81229,3.0,1469306780
243,2006,3.0,1094220158
128,593,5.0,1049683132
30,4345,4.0,998109431
471,2990,4.0,1239653243
624,2268,4.0,1019132349
345,1358,4.5,1106948640
183,3646,1.0,983096472
597,1663,3.0,940708511
232,1020,5.0,955091105
605,1975,1.0,980177713
554,3309,4.0,1012753566
95,1219,5.0,1019022863
494,910,4.0,1342748200
605,801,2.0,980194776
61,1954,2.0,1216051712
624,2040,3.0,1019126952
510,3036,2.0,950424966
22,1625,2.0,1131663328
61,8376,0.5,1216052075
48,70533,4.0,1318721876
475,1203,5.0,1447269581
164,1517,4.0,1179531366
312,919,3.0,959933086
188,10,4.0,841063568
654,3421,5.0,1145390385
624,357,3.0,1019127559
624,3108,3.0,1019127516
102,50,4.0,956598567
344,1291,5.0,850725278
537,1193,5.0,879502901
587,1625,4.0,1111086012
452,2248,3.0,976421517
418,31427,4.5,1142087655
564,3946,4.0,974839579
111,480,3.5,1097429669
162,780,3.0,852792058
647,621,4.0,947292304
367,4128,5.0,1128633199
499,1193,5.0,965247291
224,94,4.0,830633251
171,2336,5.0,950556723
212,1597,2.5,1218955043
631,318,5.0,897771545
468,5064,2.5,1296193249
599,69844,5.0,1329892579
388,4995,3.0,1025899891
34,595,4.0,973746365
56,750,2.0,1467003164
247,1792,3.0,953272186
283,5669,4.5,1114524929
105,377,3.0,1086094602
350,4235,5.0,1004547984
533,2668,2.0,965315328
468,1029,3.5,1296198021
124,6377,4.5,1147861640
380,4448,4.0,1009441827
365,6503,4.5,1359306898
219,4027,4.5,1156788862
105,8228,3.5,1086272329
390,1405,1.0,867075909
285,1278,4.0,965089353
186,4639,1.5,1276205429
159,4226,3.5,1183518849
574,2395,3.5,1232810904
431,8961,5.0,1165546888
487,594,4.0,832838789
624,2420,2.0,1019138730
615,3593,1.5,1408778321
636,25,4.0,855227188
240,1393,4.0,1099264433
186,4873,4.5,1295459170
4,2193,3.0,949896070
262,6290,2.0,1434026371
90,36,4.0,875516371
380,31685,2.5,1153680800
624,73321,3.5,1317496647
169,527,5.0,1234228124
324,1917,3.0,1451524480
11,923,5.0,1391658556
664,8874,4.0,1343747015
56,152081,4.0,1474951858
648,8273,4.0,1258231473
435,32,5.0,891508567
436,1941,5.0,941456657
472,913,5.0,939004850
385,318,5.0,836679015
559,1653,4.0,903145196
253,344,4.0,1215831149
98,1197,4.5,1459405035
243,1222,4.0,1094224358
17,2858,4.5,1127469479
380,3219,4.0,949372137
91,4993,5.0,1448798115
88,1028,3.0,1239775047
34,2797,3.0,973748713
346,5069,3.0,1044652107
670,1,4.0,938782344
72,593,3.5,1461778557
452,1086,3.0,1133735326
205,41571,4.5,1442152412
294,4231,3.5,1055798095
605,616,4.0,980174934
382,4973,5.0,1371772584
294,2822,2.5,1054069991
400,344,3.0,840205085
19,933,3.0,855192582
564,1841,3.0,974842443
63,1059,4.0,1076324042
200,45186,3.0,1438019808
626,2995,2.0,974769229
441,4993,5.0,1048091608
75,1672,4.0,1143048056
626,2722,3.0,974769003
457,8665,2.0,1471386460
140,103801,2.5,1398069406
130,3039,3.5,1139002323
299,5735,3.5,1344184687
213,2087,2.0,1462639250
227,2384,1.0,913134321
21,1296,4.0,853851089
421,173,1.0,835170259
644,2188,2.0,944933227
49,2105,3.0,978039891
494,5420,3.0,1342746706
102,1212,5.0,956590677
595,2005,4.0,965230266
427,90428,5.0,1346207554
201,2762,2.0,1110421795
665,1735,1.0,992920673
47,592,3.0,832228796
95,1982,5.0,1019022916
373,608,5.0,938980029
472,1,5.0,939004597
353,47,3.5,1137410807
517,2,5.0,846450065
442,733,4.0,1227920117
303,6218,4.0,1299490130
342,1230,5.0,945123009
599,8808,4.0,1329893602
518,2746,5.0,945362334
19,1292,4.0,855192255
547,6105,3.0,1082214622
220,4166,4.0,988580995
529,2966,1.0,959965408
229,1262,4.5,1277403372
355,168,3.0,1130106026
146,2302,3.5,1256070622
293,2788,4.0,1064615930
498,588,4.5,1166906824
412,1060,3.0,993088618
671,4027,4.0,1063500993
580,1088,3.0,1167161194
607,1356,4.5,1113406822
241,36,4.0,847339832
239,2252,3.0,991862913
640,1476,3.0,860953577
603,551,5.0,868355800
564,2089,4.0,974715293
472,1954,5.0,939003985
311,1014,2.0,897575570
654,5679,4.0,1145389654
61,5816,3.0,1216050722
213,112370,2.5,1462644084
127,500,5.0,842322608
548,1086,4.0,857407661
213,4299,3.0,1462638105
436,1944,5.0,941457713
345,529,4.0,1109278687
417,5502,4.0,1112746876
494,30707,4.0,1342747565
394,7438,3.5,1298378778
589,95,4.0,838902719
294,3901,3.0,1047072788
388,5074,3.0,1013845763
378,112804,4.0,1443294103
115,7361,5.0,1107034201
98,8969,5.0,1459405390
242,1265,4.0,956682826
299,59339,4.5,1344183108
291,6333,3.5,1111488907
624,81156,4.0,1306762590
311,1091,2.0,897491456
268,35836,5.0,1314889698
480,4621,3.5,1339284919
486,89745,2.5,1464121521
514,1059,3.0,853893138
388,1179,5.0,946522669
176,5378,4.0,1341001419
486,1917,3.0,1464121609
405,168,2.5,1097769660
544,2858,4.0,1435785886
125,48516,5.0,1244537556
77,1206,4.0,1163008790
185,2294,3.0,1019787081
596,5528,3.0,1138705179
62,97304,4.0,1451708035
285,2804,5.0,965091814
354,457,4.0,846062294
96,628,3.0,1223256282
73,1148,4.0,1255588350
285,1894,3.0,965542332
73,115216,4.0,1417593332
564,2916,2.0,974838799
596,5989,4.5,1138659853
15,1689,4.5,1465880892
555,272,4.0,832091194
299,1361,4.5,1344427132
15,108729,1.0,1465954969
660,79132,4.5,1436680698
564,3527,4.0,974714061
564,440,2.0,974833104
620,97921,3.0,1455532678
468,51540,3.5,1296198342
497,1172,5.0,940364289
10,2108,3.0,942766472
21,750,5.0,853848506
505,911,4.0,1340405142
468,5013,3.0,1296197504
118,780,4.0,951009097
222,3730,5.0,960920329
81,26150,5.0,1307172805
283,6874,4.5,1125935614
663,122900,3.5,1438412846
177,47,5.0,907380653
15,912,5.0,997938140
33,2088,2.0,1032680420
23,1225,4.5,1148671816
4,1298,4.0,949918927
647,2580,4.0,947293102
134,1345,4.5,1361246286
654,4306,5.0,1145390245
146,3247,3.0,1256070819
187,2502,4.0,1233448238
353,3052,3.0,1208220563
388,5266,4.0,1018734971
84,4776,4.0,1429911149
19,596,5.0,855191553
388,337,4.0,965182221
602,162,5.0,842357278
73,1597,3.5,1255596053
291,520,3.0,1111488674
82,380,3.0,835973380
294,2541,3.0,1047071031
503,480,4.0,1432365756
564,1975,3.0,974709466
514,454,3.0,853895753
510,2481,3.0,948614621
132,1900,4.5,1283508886
402,2571,4.5,1443393603
574,6881,4.0,1244102558
558,3789,5.0,965572848
77,8636,4.0,1163219319
294,1747,4.0,1047072116
90,1,4.0,875517174
81,3925,4.0,1307180690
545,111,5.0,938567835
431,928,4.5,1165547283
273,33794,4.0,1466945815
95,3168,4.0,1016317535
101,7153,4.5,1292402711
168,259,3.0,848879449
155,1240,3.0,943350572
119,1215,4.0,913211024
307,55290,4.0,1209039858
303,4022,3.5,1299451344
434,1244,4.0,886376613
178,364,4.0,1437428147
148,3481,5.0,1059604744
509,3911,4.5,1093279192
656,2390,4.0,986243587
